,Season,Daynum,Wloc,Numot,Larger_id_win,Bteam,Steam,Bscore,Sscore,B_or_for,B_dr_for,B_ast_for,B_to_for,B_stl_for,B_blk_for,B_pf_for,B_or_against,B_dr_against,B_ast_against,B_to_against,B_stl_against,B_blk_against,B_pf_against,B_Game_cnt,B_Points_againt,B_Points_for,B_Win_count,S_or_for,S_dr_for,S_ast_for,S_to_for,S_stl_for,S_blk_for,S_pf_for,S_or_against,S_dr_against,S_ast_against,S_to_against,S_stl_against,S_blk_against,S_pf_against,S_Game_cnt,S_Points_againt,S_Points_for,S_Win_count,R_or_for,R_dr_for,R_ast_for,R_to_for,R_stl_for,R_blk_for,R_pf_for,R_or_against,R_dr_against,R_ast_against,R_to_against,R_stl_against,R_blk_against,R_pf_against,R_Game_cnt,R_Points_againt,R_Points_for,R_Win_count,Bseed,Team_x,Sseed,Team_y
1793,2013,145,N,0,True,1455,1326,70,66,447.0,860.0,469.0,435.0,254.0,152.0,602.0,292.0,728.0,364.0,450.0,189.0,96.0,601.0,34,2064,2361,26.0,352.0,819.0,440.0,350.0,224.0,142.0,513.0,312.0,738.0,330.0,435.0,140.0,92.0,550.0,33,1912,2287,26.0,1.2698863636363635,1.05006105006105,1.065909090909091,1.2428571428571429,1.1339285714285714,1.0704225352112675,1.1734892787524367,0.9358974358974359,0.986449864498645,1.103030303030303,1.0344827586206897,1.35,1.0434782608695652,1.0927272727272728,1.0303030303030303,1.0794979079497908,1.0323567993003935,1.0,Z09,1455,Z02,1326
1794,2013,146,N,0,True,1276,1196,79,59,339.0,778.0,452.0,295.0,193.0,91.0,418.0,327.0,704.0,400.0,388.0,165.0,100.0,496.0,32,2014,2380,25.0,348.0,809.0,489.0,367.0,230.0,109.0,466.0,324.0,675.0,320.0,462.0,191.0,84.0,516.0,33,1772,2364,26.0,0.9741379310344828,0.9616810877626699,0.9243353783231084,0.8038147138964578,0.8391304347826087,0.8348623853211009,0.8969957081545065,1.0092592592592593,1.0429629629629629,1.25,0.8398268398268398,0.8638743455497382,1.1904761904761905,0.9612403100775194,0.9696969696969697,1.136568848758465,1.0067681895093064,0.9615384615384616,X04,1276,X03,1196
1795,2013,137,N,0,False,1322,1196,47,79,369.0,661.0,395.0,378.0,252.0,122.0,537.0,388.0,677.0,341.0,437.0,184.0,66.0,551.0,27,1956,2105,19.0,348.0,809.0,489.0,367.0,230.0,109.0,466.0,324.0,675.0,320.0,462.0,191.0,84.0,516.0,33,1772,2364,26.0,1.0603448275862069,0.8170580964153276,0.8077709611451943,1.0299727520435968,1.0956521739130434,1.1192660550458715,1.1523605150214593,1.1975308641975309,1.002962962962963,1.065625,0.9458874458874459,0.9633507853403142,0.7857142857142857,1.067829457364341,0.8181818181818182,1.1038374717832957,0.8904399323181049,0.7307692307692307,X14,1322,X03,1196
1796,2013,139,N,0,False,1278,1196,64,78,477.0,766.0,473.0,442.0,242.0,183.0,561.0,376.0,604.0,382.0,409.0,248.0,113.0,613.0,32,1974,2190,20.0,348.0,809.0,489.0,367.0,230.0,109.0,466.0,324.0,675.0,320.0,462.0,191.0,84.0,516.0,33,1772,2364,26.0,1.3706896551724137,0.9468479604449939,0.967280163599182,1.2043596730245232,1.0521739130434782,1.6788990825688073,1.203862660944206,1.1604938271604939,0.8948148148148148,1.19375,0.8852813852813853,1.2984293193717278,1.3452380952380953,1.187984496124031,0.9696969696969697,1.1139954853273137,0.9263959390862944,0.7692307692307693,X11,1278,X03,1196
1797,2013,144,N,1,True,1276,1242,87,85,339.0,778.0,452.0,295.0,193.0,91.0,418.0,327.0,704.0,400.0,388.0,165.0,100.0,496.0,32,2014,2380,25.0,373.0,957.0,532.0,465.0,244.0,225.0,577.0,388.0,716.0,363.0,437.0,235.0,106.0,625.0,34,2090,2563,29.0,0.9088471849865952,0.812957157784744,0.849624060150376,0.6344086021505376,0.7909836065573771,0.40444444444444444,0.7244367417677643,0.8427835051546392,0.9832402234636871,1.1019283746556474,0.8878718535469108,0.7021276595744681,0.9433962264150944,0.7936,0.9411764705882353,0.9636363636363636,0.9285992976980102,0.8620689655172413,X04,1276,X01,1242
1798,2013,137,N,0,False,1443,1242,57,64,405.0,808.0,383.0,512.0,207.0,111.0,644.0,364.0,760.0,354.0,472.0,209.0,125.0,647.0,34,2254,2278,19.0,373.0,957.0,532.0,465.0,244.0,225.0,577.0,388.0,716.0,363.0,437.0,235.0,106.0,625.0,34,2090,2563,29.0,1.0857908847184987,0.8443051201671892,0.7199248120300752,1.1010752688172043,0.8483606557377049,0.49333333333333335,1.1161178509532061,0.9381443298969072,1.0614525139664805,0.9752066115702479,1.080091533180778,0.8893617021276595,1.179245283018868,1.0352,1.0,1.078468899521531,0.888802184939524,0.6551724137931034,X16,1443,X01,1242
1799,2013,139,N,0,False,1314,1242,58,70,452.0,830.0,562.0,405.0,263.0,109.0,492.0,372.0,837.0,406.0,501.0,222.0,127.0,545.0,33,2281,2514,23.0,373.0,957.0,532.0,465.0,244.0,225.0,577.0,388.0,716.0,363.0,437.0,235.0,106.0,625.0,34,2090,2563,29.0,1.2117962466487935,0.8672936259143156,1.056390977443609,0.8709677419354839,1.0778688524590163,0.48444444444444446,0.8526863084922011,0.9587628865979382,1.1689944134078212,1.118457300275482,1.1464530892448512,0.9446808510638298,1.1981132075471699,0.872,0.9705882352941176,1.0913875598086125,0.9808817791650409,0.7931034482758621,X08,1314,X01,1242
1800,2013,134,N,0,True,1388,1292,67,54,382.0,796.0,464.0,382.0,193.0,95.0,561.0,265.0,645.0,335.0,369.0,199.0,78.0,569.0,32,2026,2396,26.0,401.0,814.0,467.0,455.0,234.0,125.0,680.0,333.0,683.0,303.0,523.0,218.0,95.0,655.0,33,1907,2351,28.0,0.9526184538653366,0.9778869778869779,0.9935760171306209,0.8395604395604396,0.8247863247863247,0.76,0.825,0.7957957957957958,0.9443631039531479,1.1056105610561056,0.7055449330783938,0.9128440366972477,0.8210526315789474,0.8687022900763359,0.9696969696969697,1.0624016780283168,1.019140791152701,0.9285714285714286,Y11b,1388,Y11a,1292
1801,2013,136,N,0,False,1388,1272,52,54,382.0,796.0,464.0,382.0,193.0,95.0,561.0,265.0,645.0,335.0,369.0,199.0,78.0,569.0,32,2026,2396,26.0,417.0,868.0,585.0,497.0,305.0,214.0,615.0,383.0,734.0,390.0,526.0,252.0,112.0,641.0,34,2215,2579,30.0,0.9160671462829736,0.9170506912442397,0.7931623931623931,0.7686116700201208,0.6327868852459017,0.4439252336448598,0.9121951219512195,0.6919060052219321,0.8787465940054496,0.8589743589743589,0.7015209125475285,0.7896825396825397,0.6964285714285714,0.8876755070202809,0.9411764705882353,0.9146726862302483,0.9290422644435827,0.8666666666666667,Y11b,1388,Y06,1272
1802,2013,138,N,0,True,1277,1272,70,48,361.0,806.0,419.0,421.0,258.0,122.0,512.0,318.0,655.0,350.0,404.0,231.0,105.0,546.0,32,1900,2160,24.0,417.0,868.0,585.0,497.0,305.0,214.0,615.0,383.0,734.0,390.0,526.0,252.0,112.0,641.0,34,2215,2579,30.0,0.8657074340527577,0.9285714285714286,0.7162393162393162,0.8470824949698189,0.8459016393442623,0.5700934579439252,0.832520325203252,0.8302872062663186,0.8923705722070845,0.8974358974358975,0.7680608365019012,0.9166666666666666,0.9375,0.8517940717628705,0.9411764705882353,0.8577878103837472,0.8375339278790229,0.8,Y03,1277,Y06,1272
1803,2013,144,N,0,False,1277,1181,61,71,361.0,806.0,419.0,421.0,258.0,122.0,512.0,318.0,655.0,350.0,404.0,231.0,105.0,546.0,32,1900,2160,24.0,309.0,773.0,470.0,343.0,209.0,121.0,567.0,379.0,741.0,304.0,460.0,154.0,93.0,611.0,32,2093,2505,27.0,1.168284789644013,1.0426908150064682,0.8914893617021277,1.227405247813411,1.2344497607655502,1.0082644628099173,0.9029982363315696,0.8390501319261213,0.8839406207827261,1.1513157894736843,0.8782608695652174,1.5,1.1290322580645162,0.8936170212765957,1.0,0.9077878643096035,0.8622754491017964,0.8888888888888888,Y03,1277,Y02,1181
1804,2013,146,N,0,True,1257,1181,85,63,463.0,812.0,510.0,431.0,365.0,144.0,603.0,412.0,742.0,351.0,636.0,197.0,119.0,649.0,34,1971,2501,29.0,309.0,773.0,470.0,343.0,209.0,121.0,567.0,379.0,741.0,304.0,460.0,154.0,93.0,611.0,32,2093,2505,27.0,1.4983818770226538,1.0504527813712807,1.0851063829787233,1.2565597667638484,1.7464114832535884,1.1900826446280992,1.0634920634920635,1.087071240105541,1.001349527665317,1.1546052631578947,1.382608695652174,1.2792207792207793,1.2795698924731183,1.0621931260229132,1.0625,0.9417104634495939,0.9984031936127744,1.0740740740740742,Y01,1257,Y02,1181
1805,2013,135,N,0,False,1254,1241,55,68,389.0,779.0,504.0,475.0,225.0,116.0,585.0,389.0,719.0,502.0,430.0,231.0,116.0,705.0,33,2521,2622,20.0,340.0,772.0,399.0,380.0,268.0,153.0,583.0,339.0,825.0,427.0,470.0,181.0,107.0,573.0,34,2188,2216,20.0,1.1441176470588235,1.0090673575129534,1.263157894736842,1.25,0.8395522388059702,0.7581699346405228,1.0034305317324186,1.1474926253687316,0.8715151515151515,1.1756440281030445,0.9148936170212766,1.276243093922652,1.0841121495327102,1.2303664921465969,0.9705882352941176,1.1521937842778793,1.1832129963898916,1.0,W16b,1254,W16a,1241
1806,2013,135,N,0,True,1247,1129,80,71,303.0,648.0,431.0,351.0,242.0,107.0,459.0,318.0,722.0,384.0,446.0,181.0,112.0,480.0,30,1979,2173,21.0,282.0,673.0,359.0,356.0,192.0,48.0,559.0,220.0,656.0,367.0,388.0,175.0,89.0,509.0,29,1927,2061,19.0,1.074468085106383,0.962852897473997,1.200557103064067,0.9859550561797753,1.2604166666666667,2.2291666666666665,0.8211091234347049,1.4454545454545455,1.100609756097561,1.0463215258855585,1.1494845360824741,1.0342857142857143,1.2584269662921348,0.9430255402750491,1.0344827586206897,1.0269849507005708,1.054342552159146,1.105263157894737,Z13b,1247,Z13a,1129
1807,2013,137,N,0,True,1247,1243,63,61,303.0,648.0,431.0,351.0,242.0,107.0,459.0,318.0,722.0,384.0,446.0,181.0,112.0,480.0,30,1979,2173,21.0,442.0,702.0,528.0,383.0,232.0,120.0,603.0,361.0,707.0,370.0,471.0,184.0,112.0,550.0,33,2026,2266,26.0,0.6855203619909502,0.9230769230769231,0.8162878787878788,0.9164490861618799,1.043103448275862,0.8916666666666667,0.7611940298507462,0.8808864265927978,1.0212164073550212,1.037837837837838,0.9469214437367304,0.9836956521739131,1.0,0.8727272727272727,0.9090909090909091,0.9768015794669299,0.9589585172109444,0.8076923076923077,Z13b,1247,Z04,1243
1808,2013,136,N,0,False,1125,1112,64,81,281.0,685.0,474.0,407.0,286.0,82.0,546.0,352.0,644.0,357.0,513.0,201.0,117.0,542.0,30,1939,2307,24.0,369.0,791.0,443.0,419.0,222.0,125.0,523.0,295.0,673.0,358.0,441.0,197.0,108.0,572.0,32,2038,2345,25.0,0.7615176151761518,0.865992414664981,1.069977426636569,0.9713603818615751,1.2882882882882882,0.656,1.0439770554493308,1.193220338983051,0.9569093610698366,0.9972067039106145,1.163265306122449,1.0203045685279188,1.0833333333333333,0.9475524475524476,0.9375,0.9514229636898921,0.9837953091684435,0.96,Z11,1125,Z06,1112
1809,2013,143,N,0,True,1326,1112,73,70,352.0,819.0,440.0,350.0,224.0,142.0,513.0,312.0,738.0,330.0,435.0,140.0,92.0,550.0,33,1912,2287,26.0,369.0,791.0,443.0,419.0,222.0,125.0,523.0,295.0,673.0,358.0,441.0,197.0,108.0,572.0,32,2038,2345,25.0,0.9539295392953929,1.0353982300884956,0.9932279909706546,0.8353221957040573,1.009009009009009,1.136,0.9808795411089866,1.0576271186440678,1.0965824665676078,0.9217877094972067,0.9863945578231292,0.7106598984771574,0.8518518518518519,0.9615384615384616,1.03125,0.9381746810598626,0.9752665245202559,1.04,Z02,1326,Z06,1112
1810,2013,138,N,0,False,1217,1112,51,74,193.0,593.0,353.0,369.0,199.0,112.0,408.0,274.0,547.0,319.0,368.0,168.0,90.0,533.0,27,1734,1861,18.0,369.0,791.0,443.0,419.0,222.0,125.0,523.0,295.0,673.0,358.0,441.0,197.0,108.0,572.0,32,2038,2345,25.0,0.5230352303523035,0.7496839443742098,0.7968397291196389,0.8806682577565632,0.8963963963963963,0.896,0.780114722753346,0.9288135593220339,0.812778603268945,0.8910614525139665,0.8344671201814059,0.8527918781725888,0.8333333333333334,0.9318181818181818,0.84375,0.8508341511285574,0.7936034115138593,0.72,Z14,1217,Z06,1112
1811,2013,139,N,0,True,1326,1235,78,75,352.0,819.0,440.0,350.0,224.0,142.0,513.0,312.0,738.0,330.0,435.0,140.0,92.0,550.0,33,1912,2287,26.0,405.0,873.0,527.0,438.0,215.0,96.0,560.0,355.0,767.0,458.0,436.0,222.0,97.0,592.0,33,2350,2628,22.0,0.8691358024691358,0.9381443298969072,0.8349146110056926,0.7990867579908676,1.041860465116279,1.4791666666666667,0.9160714285714285,0.8788732394366198,0.9621903520208605,0.7205240174672489,0.9977064220183486,0.6306306306306306,0.9484536082474226,0.9290540540540541,1.0,0.8136170212765957,0.8702435312024354,1.1818181818181819,Z02,1326,Z10,1235
1812,2013,137,N,0,False,1323,1235,58,76,378.0,854.0,578.0,376.0,173.0,130.0,484.0,363.0,730.0,494.0,352.0,196.0,121.0,593.0,34,2146,2392,25.0,405.0,873.0,527.0,438.0,215.0,96.0,560.0,355.0,767.0,458.0,436.0,222.0,97.0,592.0,33,2350,2628,22.0,0.9333333333333333,0.9782359679266895,1.096774193548387,0.8584474885844748,0.8046511627906977,1.3541666666666667,0.8642857142857143,1.0225352112676056,0.9517601043024772,1.0786026200873362,0.8073394495412844,0.8828828828828829,1.2474226804123711,1.0016891891891893,1.0303030303030303,0.9131914893617021,0.9101978691019786,1.1363636363636365,Z07,1323,Z10,1235
1813,2013,137,N,0,True,1326,1233,95,70,352.0,819.0,440.0,350.0,224.0,142.0,513.0,312.0,738.0,330.0,435.0,140.0,92.0,550.0,33,1912,2287,26.0,381.0,808.0,510.0,402.0,218.0,99.0,564.0,405.0,779.0,501.0,465.0,180.0,140.0,568.0,33,2500,2663,20.0,0.9238845144356955,1.0136138613861385,0.8627450980392157,0.8706467661691543,1.0275229357798166,1.4343434343434343,0.9095744680851063,0.7703703703703704,0.9473684210526315,0.6586826347305389,0.9354838709677419,0.7777777777777778,0.6571428571428571,0.9683098591549296,1.0,0.7648,0.8588058580548253,1.3,Z02,1326,Z15,1233
1814,2013,136,N,0,True,1139,1137,68,56,383.0,821.0,425.0,438.0,187.0,76.0,596.0,289.0,674.0,355.0,371.0,221.0,103.0,602.0,33,2096,2258,25.0,289.0,868.0,430.0,302.0,112.0,130.0,469.0,277.0,688.0,324.0,286.0,145.0,73.0,563.0,32,1846,2152,27.0,1.3252595155709344,0.945852534562212,0.9883720930232558,1.4503311258278146,1.6696428571428572,0.5846153846153846,1.2707889125799574,1.0433212996389891,0.9796511627906976,1.095679012345679,1.2972027972027973,1.5241379310344827,1.4109589041095891,1.0692717584369449,1.03125,1.135427952329361,1.0492565055762082,0.9259259259259259,W06,1139,W11,1137
1815,2013,136,N,0,False,1424,1143,61,64,388.0,927.0,528.0,464.0,237.0,192.0,559.0,347.0,770.0,376.0,424.0,217.0,79.0,595.0,33,2098,2346,24.0,340.0,813.0,436.0,389.0,179.0,147.0,506.0,358.0,696.0,367.0,343.0,183.0,94.0,519.0,31,1996,2094,20.0,1.1411764705882352,1.1402214022140222,1.2110091743119267,1.19280205655527,1.324022346368715,1.3061224489795917,1.1047430830039526,0.9692737430167597,1.1063218390804597,1.0245231607629428,1.2361516034985423,1.185792349726776,0.8404255319148937,1.1464354527938343,1.064516129032258,1.0511022044088176,1.1203438395415473,1.2,W05,1424,W12,1143
1816,2013,138,N,0,True,1393,1143,66,60,509.0,847.0,509.0,442.0,311.0,217.0,566.0,444.0,768.0,483.0,541.0,251.0,109.0,634.0,35,2103,2497,26.0,340.0,813.0,436.0,389.0,179.0,147.0,506.0,358.0,696.0,367.0,343.0,183.0,94.0,519.0,31,1996,2094,20.0,1.4970588235294118,1.0418204182041821,1.1674311926605505,1.1362467866323906,1.7374301675977655,1.4761904761904763,1.1185770750988142,1.2402234636871508,1.103448275862069,1.3160762942779292,1.5772594752186588,1.3715846994535519,1.1595744680851063,1.2215799614643545,1.1290322580645162,1.0536072144288577,1.1924546322827125,1.3,W04,1393,W12,1143
1817,2013,152,N,0,False,1393,1276,56,61,509.0,847.0,509.0,442.0,311.0,217.0,566.0,444.0,768.0,483.0,541.0,251.0,109.0,634.0,35,2103,2497,26.0,339.0,778.0,452.0,295.0,193.0,91.0,418.0,327.0,704.0,400.0,388.0,165.0,100.0,496.0,32,2014,2380,25.0,1.5014749262536873,1.088688946015424,1.1261061946902655,1.4983050847457626,1.61139896373057,2.3846153846153846,1.354066985645933,1.3577981651376148,1.0909090909090908,1.2075,1.3943298969072164,1.5212121212121212,1.09,1.278225806451613,1.09375,1.0441906653426019,1.0491596638655463,1.04,W04,1393,X04,1276
1818,2013,136,N,0,False,1355,1276,56,71,284.0,768.0,431.0,327.0,158.0,68.0,444.0,270.0,696.0,396.0,344.0,192.0,83.0,542.0,31,2057,2252,22.0,339.0,778.0,452.0,295.0,193.0,91.0,418.0,327.0,704.0,400.0,388.0,165.0,100.0,496.0,32,2014,2380,25.0,0.8377581120943953,0.987146529562982,0.9535398230088495,1.1084745762711865,0.8186528497409327,0.7472527472527473,1.062200956937799,0.8256880733944955,0.9886363636363636,0.99,0.8865979381443299,1.1636363636363636,0.83,1.092741935483871,0.96875,1.0213505461767627,0.946218487394958,0.88,X13,1355,X04,1276
1819,2013,138,N,0,False,1433,1276,53,78,472.0,712.0,500.0,402.0,402.0,107.0,677.0,379.0,803.0,392.0,675.0,205.0,120.0,599.0,34,2203,2629,26.0,339.0,778.0,452.0,295.0,193.0,91.0,418.0,327.0,704.0,400.0,388.0,165.0,100.0,496.0,32,2014,2380,25.0,1.392330383480826,0.9151670951156813,1.1061946902654867,1.3627118644067797,2.082901554404145,1.1758241758241759,1.6196172248803828,1.1590214067278288,1.140625,0.98,1.7396907216494846,1.2424242424242424,1.2,1.2076612903225807,1.0625,1.0938430983118173,1.1046218487394959,1.04,X05,1433,X04,1276
1820,2013,136,N,0,True,1393,1285,81,34,509.0,847.0,509.0,442.0,311.0,217.0,566.0,444.0,768.0,483.0,541.0,251.0,109.0,634.0,35,2103,2497,26.0,214.0,680.0,364.0,357.0,167.0,87.0,495.0,300.0,638.0,324.0,350.0,167.0,72.0,498.0,29,1904,2044,23.0,2.378504672897196,1.2455882352941177,1.3983516483516483,1.2380952380952381,1.8622754491017963,2.4942528735632186,1.1434343434343435,1.48,1.2037617554858935,1.4907407407407407,1.5457142857142858,1.5029940119760479,1.5138888888888888,1.2730923694779117,1.206896551724138,1.1045168067226891,1.221624266144814,1.1304347826086956,W04,1393,W13,1285
1821,2013,143,N,0,True,1393,1231,61,50,509.0,847.0,509.0,442.0,311.0,217.0,566.0,444.0,768.0,483.0,541.0,251.0,109.0,634.0,35,2103,2497,26.0,411.0,863.0,480.0,429.0,247.0,123.0,564.0,396.0,623.0,334.0,475.0,212.0,132.0,679.0,33,2061,2640,27.0,1.2384428223844282,0.981460023174971,1.0604166666666666,1.0303030303030303,1.2591093117408907,1.7642276422764227,1.00354609929078,1.121212121212121,1.232744783306581,1.4461077844311376,1.1389473684210527,1.1839622641509433,0.8257575757575758,0.9337260677466863,1.0606060606060606,1.0203784570596797,0.9458333333333333,0.9629629629629629,W04,1393,W01,1231
1822,2013,137,N,0,False,1241,1231,62,83,340.0,772.0,399.0,380.0,268.0,153.0,583.0,339.0,825.0,427.0,470.0,181.0,107.0,573.0,34,2188,2216,20.0,411.0,863.0,480.0,429.0,247.0,123.0,564.0,396.0,623.0,334.0,475.0,212.0,132.0,679.0,33,2061,2640,27.0,0.8272506082725061,0.8945538818076477,0.83125,0.8857808857808858,1.0850202429149798,1.2439024390243902,1.0336879432624113,0.8560606060606061,1.3242375601926164,1.278443113772455,0.9894736842105263,0.8537735849056604,0.8106060606060606,0.8438880706921944,1.0303030303030303,1.0616205725376031,0.8393939393939394,0.7407407407407407,W16a,1241,W01,1231
1823,2013,139,N,0,False,1396,1231,52,58,363.0,739.0,476.0,351.0,257.0,118.0,525.0,347.0,801.0,402.0,438.0,167.0,96.0,563.0,32,2179,2328,23.0,411.0,863.0,480.0,429.0,247.0,123.0,564.0,396.0,623.0,334.0,475.0,212.0,132.0,679.0,33,2061,2640,27.0,0.8832116788321168,0.8563151796060255,0.9916666666666667,0.8181818181818182,1.040485829959514,0.959349593495935,0.9308510638297872,0.8762626262626263,1.2857142857142858,1.2035928143712575,0.9221052631578948,0.7877358490566038,0.7272727272727273,0.8291605301914581,0.9696969696969697,1.057253760310529,0.8818181818181818,0.8518518518518519,W09,1396,W01,1231
1824,2013,145,N,0,True,1393,1266,55,39,509.0,847.0,509.0,442.0,311.0,217.0,566.0,444.0,768.0,483.0,541.0,251.0,109.0,634.0,35,2103,2497,26.0,357.0,727.0,445.0,422.0,209.0,106.0,526.0,362.0,587.0,417.0,399.0,208.0,109.0,594.0,31,1945,2139,23.0,1.4257703081232493,1.1650618982118295,1.1438202247191012,1.04739336492891,1.4880382775119618,2.047169811320755,1.0760456273764258,1.2265193370165746,1.3083475298126064,1.158273381294964,1.355889724310777,1.2067307692307692,1.0,1.0673400673400673,1.1290322580645162,1.0812339331619538,1.1673679289387564,1.1304347826086956,W04,1393,W03,1266
1825,2013,143,N,0,False,1274,1266,61,71,331.0,849.0,372.0,360.0,209.0,150.0,486.0,329.0,744.0,359.0,392.0,186.0,98.0,579.0,33,2002,2307,27.0,357.0,727.0,445.0,422.0,209.0,106.0,526.0,362.0,587.0,417.0,399.0,208.0,109.0,594.0,31,1945,2139,23.0,0.927170868347339,1.1678129298486932,0.8359550561797753,0.8530805687203792,1.0,1.4150943396226414,0.9239543726235742,0.9088397790055248,1.2674616695059626,0.8609112709832134,0.9824561403508771,0.8942307692307693,0.8990825688073395,0.9747474747474747,1.064516129032258,1.029305912596401,1.0785413744740533,1.173913043478261,W02,1274,W03,1266
1826,2013,136,N,0,False,1281,1161,72,84,452.0,915.0,460.0,437.0,223.0,116.0,543.0,361.0,690.0,366.0,396.0,215.0,110.0,592.0,33,2184,2516,23.0,448.0,791.0,398.0,332.0,144.0,56.0,529.0,240.0,625.0,298.0,336.0,156.0,103.0,643.0,31,1970,2240,23.0,1.0089285714285714,1.156763590391909,1.1557788944723617,1.3162650602409638,1.5486111111111112,2.0714285714285716,1.0264650283553876,1.5041666666666667,1.104,1.2281879194630871,1.1785714285714286,1.3782051282051282,1.0679611650485437,0.9206842923794712,1.064516129032258,1.1086294416243654,1.1232142857142857,1.0,Y09,1281,Y08,1161
1827,2013,138,N,0,True,1257,1161,82,56,463.0,812.0,510.0,431.0,365.0,144.0,603.0,412.0,742.0,351.0,636.0,197.0,119.0,649.0,34,1971,2501,29.0,448.0,791.0,398.0,332.0,144.0,56.0,529.0,240.0,625.0,298.0,336.0,156.0,103.0,643.0,31,1970,2240,23.0,1.0334821428571428,1.0265486725663717,1.2814070351758795,1.2981927710843373,2.5347222222222223,2.5714285714285716,1.1398865784499055,1.7166666666666666,1.1872,1.1778523489932886,1.8928571428571428,1.2628205128205128,1.1553398058252426,1.009331259720062,1.096774193548387,1.000507614213198,1.1165178571428571,1.2608695652173914,Y01,1257,Y08,1161
1828,2013,136,N,0,False,1307,1217,62,68,319.0,879.0,497.0,391.0,208.0,133.0,525.0,339.0,786.0,429.0,432.0,186.0,98.0,673.0,34,2054,2293,29.0,193.0,593.0,353.0,369.0,199.0,112.0,408.0,274.0,547.0,319.0,368.0,168.0,90.0,533.0,27,1734,1861,18.0,1.6528497409326426,1.4822934232715008,1.4079320113314449,1.0596205962059622,1.0452261306532664,1.1875,1.286764705882353,1.2372262773722629,1.436928702010969,1.3448275862068966,1.173913043478261,1.1071428571428572,1.0888888888888888,1.2626641651031896,1.2592592592592593,1.1845444059976933,1.232133261687265,1.6111111111111112,Z03,1307,Z14,1217
1829,2013,136,N,0,True,1266,1172,59,58,357.0,727.0,445.0,422.0,209.0,106.0,526.0,362.0,587.0,417.0,399.0,208.0,109.0,594.0,31,1945,2139,23.0,289.0,782.0,440.0,352.0,183.0,88.0,564.0,303.0,700.0,291.0,393.0,178.0,91.0,601.0,32,1984,2339,25.0,1.2352941176470589,0.9296675191815856,1.0113636363636365,1.1988636363636365,1.1420765027322404,1.2045454545454546,0.9326241134751773,1.1947194719471947,0.8385714285714285,1.4329896907216495,1.015267175572519,1.1685393258426966,1.1978021978021978,0.9883527454242929,0.96875,0.9803427419354839,0.9144933732364259,0.92,W03,1266,W14,1172
1830,2013,138,N,0,True,1266,1139,74,72,357.0,727.0,445.0,422.0,209.0,106.0,526.0,362.0,587.0,417.0,399.0,208.0,109.0,594.0,31,1945,2139,23.0,383.0,821.0,425.0,438.0,187.0,76.0,596.0,289.0,674.0,355.0,371.0,221.0,103.0,602.0,33,2096,2258,25.0,0.9321148825065274,0.8855054811205847,1.0470588235294118,0.9634703196347032,1.1176470588235294,1.394736842105263,0.8825503355704698,1.2525951557093427,0.870919881305638,1.1746478873239437,1.0754716981132075,0.9411764705882353,1.058252427184466,0.9867109634551495,0.9393939393939394,0.9279580152671756,0.9472984942426926,0.92,W03,1266,W06,1139
1831,2013,136,N,0,True,1433,1103,88,42,472.0,712.0,500.0,402.0,402.0,107.0,677.0,379.0,803.0,392.0,675.0,205.0,120.0,599.0,34,2203,2629,26.0,404.0,768.0,465.0,426.0,221.0,173.0,558.0,332.0,661.0,337.0,428.0,216.0,95.0,588.0,31,1930,2230,25.0,1.1683168316831682,0.9270833333333334,1.075268817204301,0.9436619718309859,1.8190045248868778,0.6184971098265896,1.2132616487455197,1.141566265060241,1.2148260211800304,1.1632047477744807,1.5771028037383177,0.9490740740740741,1.263157894736842,1.0187074829931972,1.096774193548387,1.1414507772020726,1.1789237668161434,1.04,X05,1433,X12,1103
1832,2013,136,N,0,False,1434,1277,54,65,286.0,765.0,444.0,461.0,204.0,104.0,560.0,287.0,619.0,344.0,402.0,224.0,81.0,619.0,32,2003,2287,25.0,361.0,806.0,419.0,421.0,258.0,122.0,512.0,318.0,655.0,350.0,404.0,231.0,105.0,546.0,32,1900,2160,24.0,0.7922437673130194,0.9491315136476427,1.0596658711217184,1.0950118764845607,0.7906976744186046,0.8524590163934426,1.09375,0.9025157232704403,0.9450381679389313,0.9828571428571429,0.995049504950495,0.9696969696969697,0.7714285714285715,1.1336996336996337,1.0,1.0542105263157895,1.0587962962962962,1.0416666666666667,Y14,1434,Y03,1277
1833,2013,136,N,0,True,1387,1308,64,44,298.0,786.0,425.0,379.0,247.0,104.0,573.0,310.0,761.0,369.0,503.0,186.0,113.0,685.0,33,1918,2267,27.0,389.0,838.0,378.0,474.0,182.0,183.0,502.0,355.0,679.0,346.0,405.0,197.0,107.0,677.0,33,2074,2244,23.0,0.7660668380462725,0.9379474940334129,1.1243386243386244,0.79957805907173,1.3571428571428572,0.5683060109289617,1.1414342629482073,0.8732394366197183,1.1207658321060383,1.0664739884393064,1.2419753086419754,0.9441624365482234,1.0560747663551402,1.0118168389955686,1.0,0.9247830279652844,1.0102495543672014,1.173913043478261,Y04,1387,Y13,1308
